,ZNF518B,ERCC-00130,GYPB,PIK3R5,GLIPR2,WNT5A,PENK,CRHBP,SEMA3E,CCDC81,ERCC-00022,TP53INP1,RHOBTB3,ALPK2,DNAJB14,ITGA5,PDLIM3,PCDH7,PMP22,DLC1,CLDN11,CER1,HAPLN1,COL5A2,PTPRZ1,PLOD2,ERCC-00046,AMIGO2,FAM46A,TMEM47,STC1,PDCD4,NUP35,POLR3G,PHLDA1,NANOG,GNG11,GPR83,VIM,SNX14,CD48,ACOX3,SERHL2,ERCC-00092,ST8SIA4,ERCC-00003,PRTG,SEMA3A,BMP2,GABRB2,PLXNA2,CALB1,CYP26A1,LIFR,MYCT1,BMP4,PMAIP1,ERCC-00136,SLC6A15,CDH11,ERCC-00002,ERCC-00096,ARL4D,ERCC-00060,ST8SIA1,ERCC-00043,LUM,NFIB,KLHL4,FLRT3,CPE,RFPL2,RGS5,ERCC-00171,CYP1B1,C12ORF23,IGDCC4,HLA-DRB1,DKK4,CLGN,ERCC-00042,TTK,OTX2,ERCC-00111,RNF13,MFAP4,APOBEC3G,SFRP1,GATA6,NIPSNAP3A,COL4A1,ERCC-00062,KIF23,ELMOD2,QPCT,SYNC,TRDN,ERCC-00009,VAMP7,ANGPT2,TSPAN12,IFI16,ERCC-00074,GYPE,COBLL1,AK4,NCAPG,USP44,SH3BGRL,B4GALT4,FREM1,ESRP1,ERCC-00145,ERCC-00095,APLNR,PROM1,RND3,CHL1,DDAH1,ERCC-00108,LRRCC1,CD9,LHX1,MCCC1,DKK1,GATM,BTBD10,NXT2,RHAG,ABCA1,ACTC1,ELL2,EPCAM,PIP4K2A,CCKBR,ERBB4,ATG4C,TDRD7,B3GNT5,BMPER,HAS2,ERCC-00004,COLEC12,ASNS,ENC1,NRP1,CA2,PRDM1,SFRP2,PELI2,NDC80,ERCC-00113,ALG6,CAMK2D,TIPIN,TFPI,LEPREL1
H9_24h_047,6.418899393590468,5.87340013152688,0.0,0.0,0.0,1.28722423229687,0.0,0.0,2.8314039167118104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86560913622624,0.0,0.0,0.97113839690121,8.15134198905832,1.9564881475414198,5.81306917379431,5.418757646027862,0.0,6.8729126172394,0.0,2.1247761220326598,7.85781336379359,6.62869574166813,0.629865312074071,6.89444337124742,5.96441597670367,0.691219331370573,0.56578572788974,3.8525398787906098,0.0,1.28722423229687,0.0,0.0,0.0808257467297622,5.147480734423049,5.38599842312335,6.645331632255111,3.0361343229343096,8.135416215453041,0.56578572788974,8.38065093262032,0.0,0.0,0.56578572788974,5.7629193983136,7.710475659841241,0.56578572788974,4.40382154610261,0.0,7.208860498025548,4.8743746661587695,0.0,0.56578572788974,1.0333854334871602,0.0,0.0,0.0,5.95383714882846,0.0,2.1247761220326598,0.0,2.53653398424198,4.49880644134531,6.2998771890606795,6.44219087274492,0.0,0.0,0.0,0.0,7.14176469752635,0.0,0.0,0.0,0.0,7.73149017825989,0.0,0.0,6.0395353236466205,7.368298284197952,0.0,0.0,5.19118023595234,0.0,0.97113839690121,6.881398996665242,4.03264660838129,0.0,6.93650768280032,0.579758697115442,7.5565906280983794,0.0,10.0903500649672,0.56578572788974,0.0,8.02189886666669,8.405380538818651,0.0,8.81325790641868,5.72412885235305,0.0,2.9491068537564997,0.0,0.0,5.030899584169902,8.39909411977576,7.09692324153786,0.0,6.62876574907226,0.0,7.12687273810583,8.760417545435129,0.0,0.0,7.27972193438805,0.0,0.0,0.0,0.0,0.0,0.97113839690121,6.236974354079031,7.429698393137139,0.56578572788974,0.0,0.0,0.0,0.0,0.0,0.0,0.97113839690121,7.6975849499809,0.0,9.839602992409072,0.0,0.0,8.70851875458402,0.0,7.5080175671516205,0.0,4.33683590630543,5.265102601613231,5.051935864947549,0.0,6.30873093040949,0.974667932919301,8.624581251917819
H9_24h_048,2.6125361991466605,8.27116311886101,0.0,0.0,0.0,3.9799262089182097,0.0,0.0,4.62827952354708,0.0,0.0,0.0,7.92639222507521,0.0,1.9418947940157398,3.9269953255667103,0.0,3.56071216881786,0.0,4.08029574168213,0.0,0.0,4.73220913511886,0.6493118090866171,7.078629283655419,2.43436237747828,8.74871946921976,0.0,2.96736013777319,2.6125361991466605,0.0,0.0,2.92155395527184,7.92581903699282,2.47622909428649,6.57854169427164,0.0,1.1666122863846595,8.75772768039683,1.09547868960621,2.85850194043859,0.0,0.0,0.0,5.34327019087302,0.0,8.14766249533029,3.9269953255667103,1.43576702233735,6.41153027995202,0.0,0.0,0.0,0.0,0.0,0.6493118090866171,6.389690592610831,5.40920929118428,1.58263003167281,6.64215739339725,6.88379784117349,7.328459326561379,0.0,3.16315700953327,2.2570082113524,0.0,0.0,0.0,2.1409484718545704,0.0,0.0,0.0,7.337918346478928,4.76273751798387,2.7407545850808703,8.19558286698286,0.0,5.26737512744198,0.0,0.0,0.0,0.0,0.0,0.0,7.567692917138281,5.1305724830356,0.0,0.0,0.0,0.6493118090866171,0.0,0.0,6.78315032239285,1.0800456076326999,5.73591817409946,5.28135950825175,0.0,5.72044830206322,0.6493118090866171,0.6493118090866171,1.09547868960621,0.0,10.7954120696805,0.0,0.0,9.061145566810561,9.138845913188538,8.58353584163577,0.0,0.0,0.0,6.666903041606081,0.6493118090866171,0.0,3.9799262089182097,6.944978686782732,0.0,0.0,6.34246939827505,0.0,1.09547868960621,8.45826325774219,0.0,0.0,6.6184829550676705,3.56071216881786,7.18935755239452,0.0,0.0,5.53833913610745,7.467882198380951,4.9861684368339505,8.05156369344929,5.08611930016854,0.0,0.0,5.6239747423439015,0.0,0.6493118090866171,0.0,5.85163297089408,7.91882129878276,3.97940639866131,9.54670868637401,5.4316129494337,2.1409484718545704,1.09547868960621,0.0,7.42228309745108,6.54924461764228,5.20204351146134,0.6493118090866171,0.0,0.0,8.644049043295329,5.402051349035269,5.42837924064642
H9_24h_049,4.01003273822613,7.175154675935769,0.0,0.0,2.25638076615763,2.25638076615763,0.0,0.0,2.3661697071930097,0.0,0.0,0.0,3.88280007569676,0.0,0.0,4.77849220926743,0.0,3.0969073457896696,0.0,7.385674329087879,0.0,6.10857557412401,0.0,6.686551892667098,6.32797805890535,8.11263598645662,3.62453852843597,7.7571637965757505,0.0,2.25638076615763,0.0,0.0,8.413679645976229,7.90091846001729,2.34487015575837,3.5796567968664403,0.0,0.0,0.0,0.0,5.71612723152833,0.0,0.0,0.0,0.0,0.0,3.62453852843597,0.0,7.24903325788514,6.25848636279714,0.0,0.0,5.94126169370344,4.313940036983009,0.0,0.0,7.05774242169447,6.63264270998975,4.313940036983009,4.313940036983009,6.9223021580401385,7.56906327614193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0969073457896696,0.0,3.0969073457896696,4.01003273822613,4.41448568780049,0.0,0.0,4.313940036983009,0.0,0.0,0.0,6.518376610914661,6.25848636279714,0.0,0.0,9.86697695864524,0.0,0.0,6.394275740939291,8.29722273662806,0.0,0.0,5.94126169370344,0.0,0.0,0.0,0.0,5.94126169370344,0.0,0.0,0.0,0.0,7.212750544517809,0.0,0.0,4.313940036983009,7.28442582851058,7.28442582851058,2.25638076615763,5.12933340405576,0.0,6.8941685580037415,0.0,0.0,6.32797805890535,4.96455152657897,0.0,0.0,6.02734276547317,4.313940036983009,4.96455152657897,6.63264270998975,2.25638076615763,3.62453852843597,9.139318882592699,0.0,0.0,6.18022554261325,0.0,0.0,6.25848636279714,6.7896647398897505,4.96455152657897,0.0,4.56483429622892,0.0,0.0,0.0,0.0,3.62453852843597,6.57664064531618,4.77849220926743,0.0,9.91908064185697,8.17053317844077,0.0,9.814011102156213,3.0969073457896696,6.25848636279714,4.01003273822613,7.73174778194028,0.0,2.25638076615763,2.25638076615763,0.0,2.25638076615763,7.212750544517809
H9_24h_050,0.0,4.17357899646224,0.0,0.0,0.827658209529005,4.40223483126705,0.0,0.0,3.1238365849260097,0.0,0.0,2.4979477232494705,8.18195650590788,0.0,6.26548586393332,6.17556049245976,0.0,2.03534541370762,0.0,3.74382024232543,4.29641980549732,0.0,0.0,0.0,6.52914818816316,3.74382024232543,0.0,2.03534541370762,0.0,7.4867099968523005,0.0,1.61033424445147,6.79470055508857,7.0351731501509285,3.99791791966096,4.98595180918337,0.0,0.840199907154019,6.46846346940187,6.096088663427629,4.55270060070941,0.0,0.0,0.0,0.716407807679593,3.90172987578274,5.885334259137241,0.0,4.73164330400765,6.26417756921332,0.0,7.66675743132054,0.827658209529005,4.1102667855728106,0.0,0.0,8.15389538609264,5.100830202768,5.36771045148706,2.99516236656613,6.5542244258162805,5.6158203969322,3.97464319403319,0.0,1.7988248170256105,0.0,0.0,0.0,0.0,2.68338544551569,4.688945094303531,0.0,4.504268276113058,3.97464319403319,8.20634449299641,6.096088663427629,4.34837788978479,3.5664778966845696,0.0,0.827658209529005,4.044048101051,7.0772512541322605,0.0,0.0,6.732884370925309,7.899860006820692,0.0,6.128404596378959,0.0,6.7224426739804395,0.0,0.0,2.68338544551569,8.390957981071582,7.39538217085872,6.09870074406988,0.0,0.0,2.4979477232494705,1.38064105557019,5.6826334093907205,0.0,8.25475941728004,0.0,2.03534541370762,7.13382184019309,8.446644627151441,3.4688997117460096,7.0437553022380195,0.0,0.0,6.91998755191216,0.0,0.0,4.77311405246401,4.2342291840258195,3.36423985314155,2.4979477232494705,5.6826334093907205,0.0,6.128404596378959,7.783122722007789,1.35027336236173,4.81342594461858,8.39773509870894,2.68338544551569,6.7123513048623895,8.518086164818799,0.0,2.28510943954254,6.68469234559085,6.6463740299502,7.83789174654599,6.58947385531651,0.0,0.0,8.53065436768431,0.0,0.0,7.17555545052058,6.7329894580207,4.454153394909491,3.6578723170974796,9.64353338884651,4.9191746040291795,0.0,9.06921636853579,0.0,7.7832242128085305,4.688945094303531,0.827658209529005,0.0,8.06773950361493,3.36423985314155,7.219044690176459,4.688945094303531,4.781673489276558
H9_24h_051,0.0,6.859404534697549,0.0,0.0,0.0,8.32181596601475,0.0,0.0,3.76962519896211,0.0,0.0,5.2084113769117195,7.6470834250266515,0.0,0.0,7.358245897893231,0.0,4.15279457893677,0.0,8.56439197326776,7.1163824793351695,0.0,0.0,1.13691947125278,0.0,4.7104648533617,8.10641158751338,1.7647788687118602,0.0,1.7647788687118602,0.0,0.0,4.4185180097235595,4.24691295512603,3.32959394765418,5.91140510241408,0.0,3.42931370826019,0.0,1.13691947125278,0.0,0.0,1.13691947125278,0.0,4.2183874498287,2.80643701908689,7.3005966507276785,0.0,6.25821552955333,3.0346836115852898,2.80643701908689,2.80643701908689,0.0,0.0,0.0,2.53516665881989,2.53516665881989,0.0,5.57789018232097,0.0,7.41002257779261,7.59139164465418,0.0,0.0,3.94610356566306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7647788687118602,4.953159925772192,10.3507171926622,0.0,2.80643701908689,5.54972947356535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48351645388142,0.0,7.16685637215575,7.64423257169946,0.0,0.0,0.0,3.40502248246496,8.47060728865757,0.0,3.33131370380903,7.43012361145694,0.0,0.0,2.75611077663324,2.20079579903632,0.0,8.627865713135611,2.47731657382137,0.0,3.5597347996497404,7.06717790086521,0.0,0.0,2.7739253450275805,0.0,2.80643701908689,0.0,0.0,7.260090712976072,8.85753407679163,1.13691947125278,0.0,0.0,0.0,4.4185180097235595,6.36701190311223,2.53516665881989,0.0,6.487584526513372,0.0,0.0,4.7104648533617,0.0,0.0,0.0,6.30272336580037,8.28895132615003,7.55505756680353,0.0,0.0,0.0,0.0,0.0,0.0,6.1887682911182,6.96009791276106,0.0,8.20379723124096,7.092750572695251,0.0,9.07200146514127,0.0,8.926744766827689,0.0,0.0,1.7647788687118602,4.4185180097235595,1.7647788687118602,3.2317037811612304,2.7276642885933,8.347483468702151
H9_24h_052,6.90220026815102,8.77972440347137,0.0,0.0,0.0,5.00999292714687,0.0,0.0,5.90262928581046,0.0,0.0,0.0,2.0722779353591,0.0,1.56394149564261,0.0,0.0,3.0780653917511405,0.0,0.0,6.0264981337258385,0.0,0.0,5.07082218845503,5.590378814326099,2.7116385916312797,8.419479632927692,0.0,1.62363028260206,0.0,0.0,0.0,4.88005333554626,6.003122550955241,5.31315260459871,6.81944826107154,0.0,1.2216646480821798,7.900645894475019,0.0,0.0,0.0,0.0,0.0,3.70080431533669,6.771327315785179,1.2555992830278602,2.98883289703213,0.7602904048309459,9.47465836016147,0.0,0.0,0.0,0.0,0.0,4.447245025187031,6.8441401672486295,6.7500030742178785,0.0,0.0,7.24428726007478,7.40594240623617,0.0,0.0,0.699949911153003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31667313671904,5.8725337506499695,6.63727542162269,0.0,0.7602904048309459,6.1103149997248,0.0,0.0,0.0,6.42033836753011,0.0,0.0,0.0,5.590378814326099,0.0,0.0,0.7602904048309459,2.55011776098719,3.5119073605671094,0.0,8.899847123362449,0.0,0.7602904048309459,0.0,0.0,0.0,0.0,1.3291538987085099,8.17115808176908,0.0,10.0219041706018,2.15551646138825,0.0,7.356652420992041,9.16517045358126,0.0,7.28381539728792,0.0,0.0,8.41088805757008,0.0,0.0,2.36820660373251,8.39581030495169,1.2555992830278602,0.0,0.0,0.0,3.42137704329562,7.64414077646767,0.0,3.67752361116486,8.29105185366555,4.30257142943492,0.0,0.0,0.0,0.0,2.98883289703213,4.845653725745519,6.9916744970631814,0.0,0.7602904048309459,0.0,4.62001582372414,0.0,1.91660129911773,0.0,5.78592627349982,7.77845131025583,0.0,9.384620412325571,3.5119073605671094,0.0,0.7602904048309459,0.0,8.181607643537308,0.0,0.0,0.7602904048309459,0.7602904048309459,1.2555992830278602,6.1929532138814105,0.7602904048309459,7.92205889105892
H9_24h_053,5.17351656664527,7.366241711525201,0.0,0.0,1.95026982137203,0.0,4.0034634488595495,0.0,3.64807939399177,0.0,4.70399186414245,0.0,4.61404061001884,0.0,0.0,4.1899240463054905,0.0,4.74309547823989,0.0,8.97235347934145,6.9718376417378485,8.4817599002491,2.75037840113944,4.70399186414245,4.06648310189262,5.45834984953491,7.46894803551134,5.33579889853741,0.0,0.779147915856575,3.028775996063,5.07948397244754,4.34590436794685,6.35918887214103,8.54262131293319,5.8523423813124005,3.8685112588258797,1.7498286131365002,7.60783115462921,8.039460980676001,0.0,2.19553186242234,0.0,0.0,4.55285359637904,0.0,7.07589496201686,4.4440967283527195,8.21969990817474,6.4759081553481606,0.0,3.46279023657103,0.779147915856575,0.0,0.0,0.0,7.87276531267516,3.028775996063,3.9375647365433104,0.0,5.41057129242679,8.03552881929224,1.95026982137203,0.0,1.05253796952746,0.0,0.0,3.2620428151440097,0.0,0.0,0.0,0.0,6.5450276724014005,4.74232370331155,8.87473332258199,6.8793022937611505,3.7959857057145796,5.19539260850218,5.45834984953491,0.0,0.779147915856575,8.320448869348919,4.99063865962844,0.0,1.2822820351753401,7.0108929148347805,2.75037840113944,0.0,7.35454750602747,2.4050943443981603,2.4050943443981603,0.0,0.779147915856575,1.2822820351753401,3.8685112588258797,5.7761532252989,5.86516065813969,0.0,6.86164324033982,1.68061258029219,4.85442275722757,0.0,9.7203989091158,0.773115110119999,0.0,7.788125211502,3.028775996063,3.7959857057145796,1.95026982137203,1.2822820351753401,0.0,5.96776949958379,0.0,0.0,5.79246215065747,2.4050943443981603,1.2822820351753401,0.0,6.788482362351121,5.63505655426856,2.75037840113944,6.7592151670479295,4.544908836299469,0.0,7.98748744242847,6.278440520490202,6.26506931345612,4.06648310189262,0.0,0.0,6.39055942486884,7.19469275483234,7.7915799156043315,3.9375647365433104,0.0,0.0,0.0,0.0,0.0,0.0,7.8840928016630185,5.73542851468877,5.48165857120451,9.42575343822508,5.17351656664527,2.19553186242234,8.35244249754872,0.0,7.372489956070759,0.0,2.4050943443981603,6.278440520490202,6.278440520490202,0.0,7.359966288373691,0.779147915856575,7.47494202332564
H9_24h_054,5.145269672754,5.04519269939763,0.0,0.0,0.0,7.75157506971951,0.0,0.0,5.89046344704795,0.0,3.02062158046735,0.671683736683093,8.9757547862135,0.0,2.36471716991154,3.61655627474961,0.0,2.36471716991154,0.0,3.21739101615624,3.1914067386751603,0.671683736683093,3.8715885925862996,6.11243033233076,7.1629890186703005,5.87071740432183,6.51913985482288,6.67794782795689,0.0,7.69738016412688,0.671683736683093,5.2788421422618885,7.54265284317965,5.30525965394715,1.78857470056824,7.18049107758634,0.0,3.68864980070158,6.08748826020437,3.21739101615624,0.0,0.0,0.0,0.0,4.397978942377709,0.0,7.63690689383617,7.6494872529021904,6.8285412298545,5.52552872403532,1.9871952508538602,6.81340950331209,0.0,0.0,0.0421491809062607,4.23173411868289,7.7839562764884995,6.124741505887768,5.429552294291558,4.55651380143328,4.18546996722392,4.32003624749418,0.0,0.0,2.10720401284419,0.0,0.0,0.0,0.0,6.6095148368556,0.0,0.0,5.58874918307482,1.47445830075232,8.711066775596569,0.0,5.913920899464982,3.97530046771455,0.0,5.7487525106377815,0.0,5.81102343210811,4.13767293110167,0.0,7.1143668370739,7.58305183497877,0.0,0.0,4.088237939949621,2.36471716991154,6.13694851088722,0.0,7.16292932708742,3.6846638172320896,2.52191701210275,6.40869527859339,0.0,0.0,0.0,0.6823841398432391,2.36471716991154,0.0,7.84494331933921,0.0,0.0,2.66635604175333,5.2599908085466796,0.0,7.156947661918402,3.02062158046735,0.0,6.78266143422904,0.0,0.0,6.2423986345414,7.01204440183272,2.36471716991154,0.0,3.1223583786715,0.0,6.4620662389647805,8.476356510049,1.9871952508538602,0.0,0.0,5.6155165706524,2.18826979742671,2.36471716991154,0.0,5.562200123569981,6.63073304450418,7.108179956517191,8.28624365974517,5.81102343210811,0.0,0.0,1.47445830075232,0.0,0.0,4.85138700895383,6.58299177249022,3.21739101615624,5.28258302915339,9.03260840382602,2.51594715092613,0.0,8.84898097980301,6.149053095352151,7.575088947327349,4.27656065927553,7.15094109242923,4.7277043683048605,6.78266143422904,7.534509320247201,0.0,6.85833671987687,6.43770135436342
H9_24h_055,5.45220487544088,8.30044015321782,0.0,0.0,0.0,0.599720978919485,0.0,0.0,8.0812676378171,0.0,0.0,2.03299676683526,5.4056011162197395,0.0,3.06087473782071,0.599720978919485,0.0,4.17064407703395,0.0,5.23247139203592,0.599720978919485,0.599720978919485,0.0,0.0,2.49539100353075,1.83879740991826,10.382533130411401,0.599720978919485,0.0,0.0,0.0,0.0,8.97610412687684,5.86324475671311,0.0,8.462104699929759,0.0,0.0,0.0,0.0,5.89433140278965,0.0,0.0,0.0,0.0,3.3614346094428,8.25069830297422,0.0,7.065865775213162,7.043492772160749,4.12875121895713,3.1262050259496497,0.0,0.0,0.0,0.0,5.3836828005885184,8.23350679036326,0.0,0.0,6.7512592951173485,8.81356902253402,0.0,0.0,2.5072108924407597,0.0,0.0,0.0,0.0,2.9449530358776004,0.0,0.0,0.0,0.0,3.4320301157151003,0.0,8.50937639449116,5.1086300134116795,0.0,0.0,0.0,1.83879740991826,0.0,0.0,0.599720978919485,0.599720978919485,0.0,0.0,5.25172590917632,3.74094513036062,0.0,0.0,8.12847945478723,3.28720611234438,0.599720978919485,8.2968742396657,5.36467850132137,1.02208148462455,0.0,0.4553389366190239,0.0,0.0,10.7435630875413,0.0,0.0,4.3270167068188705,8.82836703374108,0.0,5.87596251452667,0.0,0.0,7.23335892180392,0.0,0.0,7.2081847221842015,8.94025354724751,6.217059002387401,4.900321656893111,0.599720978919485,5.331268253581982,6.293750863466459,4.36359801425627,2.62037064165712,0.0,7.387860300758178,0.599720978919485,0.0,7.691073178655209,0.0,0.0,1.61433000841355,7.4443259707364415,9.39141840540882,0.0,3.28720611234438,0.0,0.0,0.0,0.599720978919485,3.74094513036062,7.09878789001837,7.76810569395344,6.77134320853805,9.64462589137618,8.823451209197142,0.0,9.42202754997336,0.0,7.12032586143996,0.599720978919485,0.0,7.07140523140129,0.599720978919485,0.0,7.333573052524461,0.0,5.086915399177268
H9_24h_056,6.07702191676113,7.3164079809912,0.0,0.0,0.0,6.344546685026732,0.0,0.0,2.17332340193169,0.0,0.0,0.0,6.941637164374501,0.0,0.753319164749188,7.6325421753815315,0.0,4.720807162148719,0.0,5.76770748694653,0.0,0.0,0.0,5.614611426136191,0.753319164749188,9.322005533118961,1.2456983130334098,7.41267197048578,5.4204035284848295,2.14676360693441,0.0,0.0,8.29606879561751,6.5895784697813,1.33858778579081,7.146124861580349,0.0,4.65479727729003,0.753319164749188,0.0,0.0,0.0,3.2060177563334196,0.0,2.3192072716911403,1.61211636530471,5.531505956961451,6.8083590310916104,6.726934046199959,7.17235345425372,0.0,5.274696246084691,0.0,0.0,0.7415344686056501,0.0,6.70785117602849,0.0,7.051458837576951,4.43095400647382,4.23475650576985,3.2060177563334196,0.0,0.0,2.70174915144961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.803216945818732,4.0678391983875,6.72525213059667,8.038505409916201,8.09049326404833,7.2991762317247915,0.0,0.753319164749188,0.0,2.3544519371087005,0.0,0.0,8.936285287103301,6.676957666807718,0.0,0.0,0.0,4.1256508397848,7.50258529744873,0.0,6.51582569528672,5.9688871210889,7.5454713603525905,7.31944584260058,0.0,0.0,2.84217407854196,1.36954448340619,2.3544519371087005,0.0,8.32331623955811,1.2456983130334098,0.0,7.731882279961928,4.33618789328848,4.68279773172688,5.80357120555374,0.0,0.0,5.63485984691583,0.0,0.0,5.05425491976075,7.51874990811208,4.75747517308894,0.0,0.0,0.0,8.2453031646523,7.44118438159127,1.2456983130334098,0.0,8.50667491550986,4.23475650576985,6.74521464352069,0.0,0.0,5.73092946116601,6.09594594120516,5.90610464125108,7.10137025528308,0.0,0.0,0.0,0.0,0.0,1.2456983130334098,3.4963342602425405,8.34264250986231,5.9706233411099,0.753319164749188,9.03364678348107,3.66178734112558,0.0,8.932403041516539,0.0,8.32720226062063,0.0,4.38434892113168,0.0,8.18923310063143,6.4150992142143295,4.18123483410151,0.9194289451689459,7.752304539449018
H9_24h_057,0.0,6.16683936662826,0.0,0.0,0.0,6.02772616146296,0.0,0.0,3.11353195582738,0.0,0.0,3.3227745928904997,3.9949180894821,0.0,8.12091575269458,4.05399521850374,0.0,6.37944084521909,0.0,3.6331329123063902,0.116437660443145,0.0,1.1380166121318402,0.0,6.63383902755564,2.80816112189263,6.1052635165020295,4.29367430090197,0.0,6.618582067577572,0.0,2.2321727008462404,8.80902738906618,6.092626570594809,2.50361438993236,6.57272878066542,0.0,0.0,2.92681622328147,8.2460146991085,2.92681622328147,0.0,0.0,0.0,1.18448947062094,0.0,7.04969273325657,7.39153382503108,3.88840226390752,7.82826003112962,0.0,5.27890103740537,0.0,0.0,0.0,0.0,8.07527120050656,0.0,5.36549013401918,0.0,0.6784246729764221,4.248818550217711,0.0,0.0,2.5472419310701,0.0,0.0,4.67897570013552,0.0,0.0,0.0,5.30104038370172,1.48603151927852,4.05399521850374,8.98460496077108,0.0,0.0,0.6784246729764221,0.0,0.0,2.53683130757931,5.27890103740537,0.0,0.0,7.29014190240896,7.23186735678257,0.0,0.0,2.00070544948984,6.05403769919271,2.00070544948984,0.0,1.1380166121318402,0.0,0.0,6.08855925763199,1.1380166121318402,0.0,0.6784246729764221,1.32595170252599,7.01642636482545,0.0,8.603280657730451,0.0,0.0,6.65341767148746,5.5616355571875085,4.898149397036169,0.0,4.9269090127457895,0.0,4.982763421991232,0.0,0.6784246729764221,5.6505372522207304,8.79665341348705,1.1380166121318402,0.0,0.0,1.7661987083714399,2.39087850309114,8.21760562790813,1.1380166121318402,0.6784246729764221,5.91740160054556,0.0,1.48603151927852,0.0,0.0,6.4504911396357905,0.0,5.06268856981191,8.697634600284651,6.06611101161919,0.0,0.0,7.08839645056437,0.0,0.0,6.808287049930719,8.883563240576251,4.86880478713398,0.0,9.00124860744002,4.9551065031987696,0.0,7.73021693790347,0.0,7.14793524454012,0.0,5.2784547665524695,0.0,0.6784246729764221,1.1380166121318402,0.6784246729764221,0.0,8.32106117886959
H9_24h_058,8.35996109151571,6.055491422142709,0.0,0.0,0.0,2.916660720353589,0.0,0.0,0.0,0.0,0.0,0.0,6.191021640624031,0.0,2.916660720353589,0.0,0.0,2.916660720353589,0.0,5.07702148781488,5.55018479128142,0.0,0.0,0.0,8.24004864395868,3.81782038756491,2.916660720353589,0.0,0.0,6.42898860568005,0.0,0.0,0.0,8.330904357804519,8.03984878588437,3.3182907827684396,0.0,2.4647113201912,2.916660720353589,6.7254059889613,0.0,2.916660720353589,0.0,0.0,2.92912307840131,0.0,5.07702148781488,0.0,5.33291484612177,8.41637572069415,0.0,0.0,0.0,0.0,0.0,0.0,7.47472814829317,0.0,0.0,7.8056326747946105,7.8877365518319404,7.36434554427204,0.0,0.0,2.94147870482157,7.84726860169422,0.0,0.0,3.81782038756491,3.81782038756491,0.0,0.0,0.0,4.368271779376371,7.8877365518319404,6.31490603735175,0.0,3.0708338530231,0.0,0.0,0.0,9.67925210462333,6.42898860568005,0.0,0.0,6.055491422142709,0.0,0.0,6.81206660293663,7.47472814829317,0.0,0.0,6.81206660293663,2.916660720353589,0.0,6.35702246232974,0.0,0.0,7.84726860169422,4.76573912333157,7.18111442404734,0.0,8.57348009771816,0.0,0.0,6.055491422142709,5.33525777811863,0.0,0.0,0.0,0.0,9.17363910694849,0.0,0.0,6.81206660293663,9.34328649956285,0.0,0.0,3.81782038756491,5.9058964865920185,2.916660720353589,6.191021640624031,0.0,0.0,8.27097401056847,0.0,6.055491422142709,0.0,0.0,0.0,6.055491422142709,7.92710026959692,7.5269058720340585,7.30581662553112,0.0,0.0,8.07462048929124,0.0,2.916660720353589,5.55018479128142,6.9711791463602815,6.191021640624031,0.0,9.10664386995126,0.0,0.0,7.11447354633716,2.916660720353589,8.38844414071485,0.0,8.57348009771816,2.916660720353589,0.0,5.7389760407766905,8.330904357804519,0.0,0.0
